PM Report,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report Name: pfe     Start Time: 27-Oct-2019 00:15:00     End Time: 28-Oct-2019 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM Report,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
suspect,Date/Time,PM Source,Type,Current (mA) Minimum,Current (mA) Maximum,Current (mA) Average,Voltage (V) Minimum,Voltage (V) Maximum,Voltage (V) Average,PFE Return Current (mA) Minimum,PFE Return Current (mA) Maximum,PFE Return Current (mA) Average,PFE Station Ground Current (mA) Minimum,PFE Station Ground Current (mA) Maximum,PFE Station Ground Current (mA) Average,PFE Ocean Ground Voltage (V) Minimum,PFE Ocean Ground Voltage (V) Maximum,PFE Ocean Ground Voltage (V) Average,PFE Ocean Ground RES1 (mA) Minimum,PFE Ocean Ground RES1 (mA) Maximum,PFE Ocean Ground RES1 (mA) Average,PFE Ocean Ground RES2 (mA) Minimum,PFE Ocean Ground RES2 (mA) Maximum,PFE Ocean Ground RES2 (mA) Average,Converter Temperature (C) Minimum,Converter Temperature (C) Maximum,Converter Temperature (C) Average
,27/10/2019 1:00,T5.HHHH.PFE 1.Converter5,G4,999,1000,999,1002,1005,1003,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,45,47,45
,27/10/2019 1:15,B1.TTTT.PFE 1,G3,999,1001,999,483,485,484,996,1002,999,NO DATA,NO DATA,1,NO DATA,NO DATA,12,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA
,27/10/2019 1:15,B1.TTTT.PFE 1.Converter1,G3,999,1000,999,270,271,270,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,29,30,29
,27/10/2019 1:15,B1.TTTT.PFE 1.Converter2,G3,999,1001,1000,266,267,266,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,37,39,37
,27/10/2019 1:15,T2.NNNN.PFE 1,G4,1000,1001,1000,5113,5114,5113,1000,1001,1000,0,1,0,12,12,12,990,992,991,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 1:15,T2.NNNN.PFE 1.Converter1,G4,999,1000,999,1040,1043,1041,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 1:15,T2.NNNN.PFE 1.Converter2,G4,999,1000,999,1051,1052,1051,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,43,42
,27/10/2019 1:15,T2.NNNN.PFE 1.Converter3,G4,1000,1001,1000,1023,1025,1023,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 1:15,T2.NNNN.PFE 1.Converter4,G4,1000,1001,1000,999,1000,999,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 1:15,T2.NNNN.PFE 1.Converter5,G4,999,1000,999,1071,1075,1072,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,43,42
,27/10/2019 1:15,T3.AAAA.PFE 1,G3,999,1001,999,2504,2506,2505,993,1005,998,NO DATA,NO DATA,1,NO DATA,NO DATA,13,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA
,27/10/2019 1:15,T3.AAAA.PFE 1.Converter1,G3,999,1000,999,1260,1262,1261,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,38,40,38
,27/10/2019 1:15,T3.AAAA.PFE 1.Converter2,G3,999,1000,999,1294,1295,1294,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,34,36,34
,27/10/2019 1:15,T4.UUUU.PFE 1,G4,998,1000,999,5221,5223,5221,998,1000,999,0,2,1,31,53,42,976,978,976,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 1:15,T4.UUUU.PFE 1.Converter1,G4,998,1000,998,1758,1760,1759,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 1:15,T4.UUUU.PFE 1.Converter2,G4,997,1000,998,1721,1724,1722,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 1:15,T4.UUUU.PFE 1.Converter3,G4,997,999,997,1794,1796,1795,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 1:15,T5.HHHH.PFE 1,G4,1000,1000,1000,5098,5099,5098,999,1000,999,0,1,0,11,12,11,992,993,992,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 1:15,T5.HHHH.PFE 1.Converter1,G4,1000,1000,1000,1001,1002,1001,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 1:15,T5.HHHH.PFE 1.Converter2,G4,999,1000,999,1090,1091,1090,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,43,46,44
,27/10/2019 1:15,T5.HHHH.PFE 1.Converter3,G4,999,1000,999,1067,1068,1067,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 1:15,T5.HHHH.PFE 1.Converter4,G4,999,1000,999,1006,1008,1006,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 1:15,T5.HHHH.PFE 1.Converter5,G4,999,1000,999,1002,1005,1002,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,43,46,44
,27/10/2019 1:30,B1.TTTT.PFE 1,G3,999,1001,999,483,485,483,996,1002,999,NO DATA,NO DATA,1,NO DATA,NO DATA,12,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA
,27/10/2019 1:30,B1.TTTT.PFE 1.Converter1,G3,999,1000,999,270,271,270,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,29,30,29
,27/10/2019 1:30,B1.TTTT.PFE 1.Converter2,G3,999,1001,1000,266,267,266,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,37,39,37
,27/10/2019 1:30,T2.NNNN.PFE 1,G4,1000,1001,1000,5114,5114,5114,1000,1001,1000,0,1,0,12,12,12,990,992,991,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 1:30,T2.NNNN.PFE 1.Converter1,G4,999,1000,999,1040,1044,1041,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 1:30,T2.NNNN.PFE 1.Converter2,G4,999,1000,999,1051,1052,1051,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,43,42
,27/10/2019 1:30,T2.NNNN.PFE 1.Converter3,G4,1000,1001,1000,1023,1024,1023,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 1:30,T2.NNNN.PFE 1.Converter4,G4,1000,1001,1000,999,1000,999,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 1:30,T2.NNNN.PFE 1.Converter5,G4,999,1000,999,1071,1075,1073,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,43,42
,27/10/2019 1:30,T3.AAAA.PFE 1,G3,999,1001,999,2504,2506,2505,993,1005,998,NO DATA,NO DATA,1,NO DATA,NO DATA,13,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA
,27/10/2019 1:30,T3.AAAA.PFE 1.Converter1,G3,999,1000,999,1260,1262,1261,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,38,40,39
,27/10/2019 1:30,T3.AAAA.PFE 1.Converter2,G3,999,1000,999,1293,1296,1294,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,34,36,34
,27/10/2019 1:30,T4.UUUU.PFE 1,G4,998,1000,999,5220,5222,5220,998,1000,999,1,2,1,31,52,42,976,978,976,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 1:30,T4.UUUU.PFE 1.Converter1,G4,998,1000,998,1758,1761,1759,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 1:30,T4.UUUU.PFE 1.Converter2,G4,998,999,998,1721,1724,1722,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 1:30,T4.UUUU.PFE 1.Converter3,G4,997,999,997,1793,1796,1794,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 1:30,T5.HHHH.PFE 1,G4,1000,1000,1000,5098,5099,5098,1000,1000,1000,0,1,0,11,12,11,992,993,992,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 1:30,T5.HHHH.PFE 1.Converter1,G4,1000,1000,1000,1000,1002,1001,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 1:30,T5.HHHH.PFE 1.Converter2,G4,999,1000,999,1090,1091,1090,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,43,44,43
,27/10/2019 1:30,T5.HHHH.PFE 1.Converter3,G4,999,1000,999,1067,1068,1067,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 1:30,T5.HHHH.PFE 1.Converter4,G4,999,1000,999,1006,1007,1006,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 1:30,T5.HHHH.PFE 1.Converter5,G4,999,1000,999,1002,1005,1002,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 1:45,B1.TTTT.PFE 1,G3,999,1001,999,483,485,483,996,1003,999,NO DATA,NO DATA,1,NO DATA,NO DATA,12,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA
,27/10/2019 1:45,B1.TTTT.PFE 1.Converter1,G3,999,1000,999,270,271,270,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,29,30,29
,27/10/2019 1:45,B1.TTTT.PFE 1.Converter2,G3,999,1001,1000,265,267,266,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,37,39,37
,27/10/2019 1:45,T2.NNNN.PFE 1,G4,1000,1001,1000,5112,5114,5113,1000,1001,1000,0,1,0,12,12,12,990,992,991,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 1:45,T2.NNNN.PFE 1.Converter1,G4,999,1000,999,1040,1044,1041,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 1:45,T2.NNNN.PFE 1.Converter2,G4,999,1000,999,1051,1052,1051,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,42
,27/10/2019 1:45,T2.NNNN.PFE 1.Converter3,G4,1000,1000,1000,1023,1024,1023,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 1:45,T2.NNNN.PFE 1.Converter4,G4,1000,1001,1000,999,1000,999,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 1:45,T2.NNNN.PFE 1.Converter5,G4,999,1000,999,1071,1075,1072,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,42
,27/10/2019 1:45,T3.AAAA.PFE 1,G3,999,1001,999,2504,2506,2505,992,1005,998,NO DATA,NO DATA,1,NO DATA,NO DATA,13,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA
,27/10/2019 1:45,T3.AAAA.PFE 1.Converter1,G3,999,1000,999,1260,1262,1261,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,38,40,38
,27/10/2019 1:45,T3.AAAA.PFE 1.Converter2,G3,999,1000,999,1294,1296,1294,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,34,36,34
,27/10/2019 1:45,T4.UUUU.PFE 1,G4,998,1000,999,5220,5222,5220,998,1000,999,0,2,1,30,53,42,976,977,976,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 1:45,T4.UUUU.PFE 1.Converter1,G4,998,1000,998,1757,1760,1758,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 1:45,T4.UUUU.PFE 1.Converter2,G4,998,999,998,1721,1724,1722,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,43,45,43
,27/10/2019 1:45,T4.UUUU.PFE 1.Converter3,G4,997,999,997,1793,1796,1794,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 1:45,T5.HHHH.PFE 1,G4,1000,1000,1000,5097,5099,5097,1000,1000,1000,0,1,0,11,12,11,992,993,992,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 1:45,T5.HHHH.PFE 1.Converter1,G4,1000,1000,1000,1000,1002,1001,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,43,46,44
,27/10/2019 1:45,T5.HHHH.PFE 1.Converter2,G4,999,1000,999,1090,1091,1090,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,43,49,45
,27/10/2019 1:45,T5.HHHH.PFE 1.Converter3,G4,999,1000,999,1067,1068,1067,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,43,48,45
,27/10/2019 1:45,T5.HHHH.PFE 1.Converter4,G4,999,1000,999,1005,1007,1006,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,43,48,45
,27/10/2019 1:45,T5.HHHH.PFE 1.Converter5,G4,999,1000,999,1002,1005,1002,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,43,49,46
,27/10/2019 2:00,B1.TTTT.PFE 1,G3,999,1001,999,483,485,483,996,1003,999,NO DATA,NO DATA,1,NO DATA,NO DATA,12,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA
,27/10/2019 2:00,B1.TTTT.PFE 1.Converter1,G3,999,1000,999,270,271,270,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,29,30,29
,27/10/2019 2:00,B1.TTTT.PFE 1.Converter2,G3,999,1001,1000,265,267,266,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,37,39,38
,27/10/2019 2:00,T2.NNNN.PFE 1,G4,1000,1001,1000,5111,5113,5111,1000,1001,1000,0,1,0,12,13,12,990,992,991,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 2:00,T2.NNNN.PFE 1.Converter1,G4,999,1000,999,1040,1042,1040,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 2:00,T2.NNNN.PFE 1.Converter2,G4,999,1000,999,1051,1052,1051,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,42
,27/10/2019 2:00,T2.NNNN.PFE 1.Converter3,G4,1000,1001,1000,1023,1024,1023,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 2:00,T2.NNNN.PFE 1.Converter4,G4,1000,1001,1000,999,1000,999,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 2:00,T2.NNNN.PFE 1.Converter5,G4,999,1000,999,1071,1074,1072,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,42
,27/10/2019 2:00,T3.AAAA.PFE 1,G3,999,1001,1000,2504,2506,2504,994,1005,998,NO DATA,NO DATA,1,NO DATA,NO DATA,13,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA
,27/10/2019 2:00,T3.AAAA.PFE 1.Converter1,G3,999,1001,999,1260,1262,1261,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,38,40,38
,27/10/2019 2:00,T3.AAAA.PFE 1.Converter2,G3,999,1000,999,1294,1295,1294,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,34,36,34
,27/10/2019 2:00,T4.UUUU.PFE 1,G4,998,1000,999,5220,5223,5221,998,1000,999,0,2,0,30,54,42,976,978,976,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 2:00,T4.UUUU.PFE 1.Converter1,G4,998,999,998,1758,1761,1759,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 2:00,T4.UUUU.PFE 1.Converter2,G4,998,1000,998,1721,1724,1722,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
,27/10/2019 2:00,T4.UUUU.PFE 1.Converter3,G4,997,999,997,1794,1796,1795,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 2:00,T5.HHHH.PFE 1,G4,1000,1000,1000,5097,5098,5097,1000,1000,1000,0,1,0,11,12,11,992,993,992,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 2:00,T5.HHHH.PFE 1.Converter1,G4,1000,1000,1000,1001,1002,1001,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,46,44
,27/10/2019 2:00,T5.HHHH.PFE 1.Converter2,G4,999,1000,999,1090,1091,1090,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,44,49,46
,27/10/2019 2:00,T5.HHHH.PFE 1.Converter3,G4,999,1000,999,1067,1067,1067,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,43,48,46
,27/10/2019 2:00,T5.HHHH.PFE 1.Converter4,G4,999,1000,999,1006,1007,1006,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,43,48,45
,27/10/2019 2:00,T5.HHHH.PFE 1.Converter5,G4,999,1000,999,1002,1003,1002,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,44,49,46
,27/10/2019 2:15,B1.TTTT.PFE 1,G3,999,1001,1000,483,485,483,996,1003,999,NO DATA,NO DATA,1,NO DATA,NO DATA,12,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA
,27/10/2019 2:15,B1.TTTT.PFE 1.Converter1,G3,999,1000,999,270,271,270,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,29,30,29
,27/10/2019 2:15,B1.TTTT.PFE 1.Converter2,G3,999,1001,1000,266,267,266,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,37,39,38
,27/10/2019 2:15,T2.NNNN.PFE 1,G4,1000,1001,1000,5111,5113,5111,1000,1001,1000,0,1,0,12,12,12,990,992,991,0,0,0,NO DATA,NO DATA,NO DATA
,27/10/2019 2:15,T2.NNNN.PFE 1.Converter1,G4,999,1000,999,1040,1042,1040,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,45,43
,27/10/2019 2:15,T2.NNNN.PFE 1.Converter2,G4,999,1000,999,1051,1052,1051,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,42
,27/10/2019 2:15,T2.NNNN.PFE 1.Converter3,G4,1000,1001,1000,1023,1025,1023,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,42,44,43
